Age,Department,EducationLevel,YearsAtCompany,YearsAtCompany_log,MonthlyIncome,MonthlyIncome_log,JobSatisfaction,PerformanceScore,CompetencyScore,PerformanceVelocity,PotentialGap,TrainingHours,TrainingHours_log,TrainingIntensity,TrainingEfficiency,Cluster
26.0,HR,2,0.0,0.0,11823.0,9.377886643187983,3.0,4.0,3.0,4.0,1.0,25.0,3.258096538021482,25.0,0.15384615384615385,2
35.0,Marketing,1,19.0,2.995732273553991,18157.0,9.806866513931702,3.0,3.0,5.0,0.15,-2.0,69.0,4.248495242049359,3.45,0.6741573033707865,0
57.0,Operations,3,22.0,3.1354942159291497,19927.0,9.899881056942016,1.0,3.0,3.0,0.13043478260869565,0.0,40.0,3.713572066704308,1.7391304347826086,1.0952380952380953,0
53.0,Marketing,1,15.0,2.772588722239781,18865.0,9.845116639209799,3.0,2.0,4.0,0.125,-2.0,66.0,4.204692619390966,4.125,0.3902439024390244,0
28.0,Sales,2,14.0,2.70805020110221,19780.0,9.892477160016076,5.0,1.0,4.0,0.06666666666666667,-3.0,96.0,4.574710978503383,6.4,0.13513513513513511,0
25.0,HR,2,16.0,2.833213344056216,23330.0,10.057538227363054,3.0,3.0,5.0,0.17647058823529413,-2.0,0.0,0.0,0.0,3.0,1
59.0,Sales,3,7.0,2.0794415416798357,11648.0,9.362975618399776,3.0,3.0,4.0,0.375,-1.0,50.0,3.9318256327243257,6.25,0.41379310344827586,0
24.0,HR,1,11.0,2.4849066497880004,10082.0,9.218606116393214,2.0,5.0,3.0,0.4166666666666667,2.0,4.0,1.6094379124341003,0.3333333333333333,3.75,1
26.0,Finance,3,21.0,3.091042453358316,6182.0,8.729558869558568,3.0,1.0,4.0,0.045454545454545456,-3.0,12.0,2.5649493574615367,0.5454545454545454,0.6470588235294118,0
52.0,Operations,4,20.0,3.044522437723423,22666.0,10.028665401264357,4.0,3.0,1.0,0.14285714285714285,2.0,18.0,2.9444389791664403,0.8571428571428571,1.6153846153846154,1
50.0,HR,4,12.0,2.5649493574615367,6098.0,8.715880102296456,3.0,1.0,3.0,0.07692307692307693,-2.0,11.0,2.4849066497880004,0.8461538461538461,0.5416666666666666,0
55.0,Sales,2,14.0,2.70805020110221,9927.0,9.203114326884442,3.0,2.0,5.0,0.13333333333333333,-3.0,47.0,3.8712010109078907,3.1333333333333333,0.48387096774193555,0
36.0,Marketing,1,8.0,2.1972245773362196,8715.0,9.072915696064511,1.0,3.0,4.0,0.3333333333333333,-1.0,24.0,3.2188758248682006,2.6666666666666665,0.8181818181818182,0
33.0,HR,1,1.0,0.6931471805599453,12766.0,9.45461899582035,1.0,3.0,5.0,1.5,-2.0,56.0,4.04305126783455,28.0,0.10344827586206896,2
50.0,Operations,4,4.0,1.6094379124341003,10146.0,9.224933374279082,5.0,3.0,4.0,0.6,-1.0,34.0,3.5553480614894135,6.8,0.38461538461538464,0
39.0,HR,3,5.0,1.791759469228055,13020.0,9.474318717728728,3.0,5.0,4.0,0.8333333333333334,1.0,75.0,4.330733340286331,12.5,0.37037037037037035,2
37.0,Engineering,2,6.0,1.9459101490553132,9445.0,9.153346650456063,3.0,3.0,4.0,0.42857142857142855,-1.0,93.0,4.543294782270004,13.285714285714286,0.21,0
39.0,Marketing,3,20.0,3.044522437723423,4824.0,8.481566013773087,1.0,5.0,4.0,0.23809523809523808,1.0,4.0,1.6094379124341003,0.19047619047619047,4.2,1
48.0,Operations,3,24.0,3.2188758248682006,6859.0,8.83346272071993,3.0,4.0,3.0,0.16,1.0,97.0,4.584967478670572,3.88,0.819672131147541,0
57.0,Finance,1,22.0,3.1354942159291497,19458.0,9.876064966958156,3.0,4.0,4.0,0.17391304347826086,0.0,76.0,4.343805421853684,3.3043478260869565,0.9292929292929292,0
46.0,Sales,1,6.0,1.9459101490553132,22357.0,10.014939477830271,3.0,3.0,4.0,0.42857142857142855,-1.0,56.0,4.04305126783455,8.0,0.3333333333333333,0
43.0,Finance,1,19.0,2.995732273553991,3424.0,8.138856750696325,3.0,1.0,3.0,0.05,-2.0,46.0,3.8501476017100584,2.3,0.30303030303030304,0
29.0,Operations,4,24.0,3.2188758248682006,8971.0,9.101863895640099,4.0,4.0,3.0,0.16,1.0,53.0,3.9889840465642745,2.12,1.282051282051282,0
21.0,HR,2,15.0,2.772588722239781,18037.0,9.800235922725653,4.0,3.0,5.0,0.1875,-2.0,52.0,3.970291913552122,3.25,0.7058823529411765,0
21.0,HR,3,15.0,2.772588722239781,-1000.0,,3.0,4.0,3.0,0.25,1.0,83.0,4.430816798843313,5.1875,0.6464646464646465,0
54.0,Marketing,4,10.0,2.3978952727983707,20538.0,9.93008079680565,4.0,1.0,2.0,0.09090909090909091,-1.0,30.0,3.4339872044851463,2.727272727272727,0.2682926829268293,0
52.0,Operations,4,20.0,3.044522437723423,11823.0,9.377886643187983,3.0,2.0,2.0,0.09523809523809523,0.0,68.0,4.23410650459726,3.238095238095238,0.47191011235955055,0
45.0,HR,4,3.0,1.3862943611198906,1224.0,7.110696122978827,2.0,5.0,4.0,1.25,1.0,87.0,4.477336814478207,21.75,0.21978021978021978,2
21.0,HR,3,12.0,2.5649493574615367,18854.0,9.844533409692458,3.0,3.0,4.0,0.23076923076923078,-1.0,32.0,3.4965075614664802,2.4615384615384617,0.8666666666666666,0
36.0,HR,3,6.0,1.9459101490553132,5806.0,8.66681936537205,2.0,2.0,4.0,0.2857142857142857,-2.0,71.0,4.276666119016055,10.142857142857142,0.1794871794871795,0
59.0,Sales,2,3.0,1.3862943611198906,11823.0,9.377886643187983,5.0,3.0,3.0,0.75,0.0,87.0,4.477336814478207,21.75,0.13186813186813187,2
25.0,Sales,1,14.0,2.70805020110221,2695.0,7.899524472032198,4.0,3.0,3.0,0.2,0.0,49.0,3.912023005428146,3.2666666666666666,0.703125,0
42.0,HR,4,18.0,2.9444389791664403,24904.0,10.122823865507383,3.0,3.0,3.0,0.15789473684210525,0.0,49.0,3.912023005428146,2.5789473684210527,0.8382352941176471,0
49.0,Finance,4,8.0,2.1972245773362196,15610.0,9.655731072956666,3.0,5.0,1.0,0.5555555555555556,4.0,15.0,2.772588722239781,1.6666666666666667,1.8749999999999998,1
23.0,Marketing,1,10.0,2.3978952727983707,8526.0,9.050992878742049,2.0,3.0,4.0,0.2727272727272727,-1.0,75.0,4.330733340286331,6.818181818181818,0.38372093023255816,0
32.0,Marketing,4,7.0,2.0794415416798357,12081.0,9.399472020698687,4.0,3.0,1.0,0.375,2.0,76.0,4.343805421853684,9.5,0.2857142857142857,0
46.0,Marketing,3,12.0,2.5649493574615367,5815.0,8.668368019213355,3.0,4.0,3.0,0.3076923076923077,1.0,38.0,3.6635616461296463,2.923076923076923,1.019607843137255,0
36.0,Engineering,3,22.0,3.1354942159291497,19354.0,9.870706063011749,2.0,4.0,3.0,0.17391304347826086,1.0,88.0,4.48863636973214,3.8260869565217392,0.8288288288288288,0
57.0,HR,4,24.0,3.2188758248682006,3665.0,8.20685642839965,3.0,2.0,3.0,0.08,-1.0,49.0,3.912023005428146,1.96,0.6756756756756757,0
42.0,Operations,3,23.0,3.1780538303479458,17272.0,9.756899867693285,3.0,3.0,5.0,0.125,-2.0,95.0,4.564348191467836,3.9583333333333335,0.6050420168067226,0
49.0,Operations,3,7.0,2.0794415416798357,11710.0,9.368283850042138,3.0,2.0,1.0,0.25,1.0,87.0,4.477336814478207,10.875,0.16842105263157894,0
34.0,Engineering,4,12.0,2.5649493574615367,19822.0,9.894598158690211,3.0,3.0,4.0,0.23076923076923078,-1.0,46.0,3.8501476017100584,3.5384615384615383,0.6610169491525424,0
48.0,Operations,2,21.0,3.091042453358316,9395.0,9.148039345778804,2.0,3.0,1.0,0.13636363636363635,2.0,43.0,3.784189633918261,1.9545454545454546,1.0153846153846153,0
25.0,HR,1,3.0,1.3862943611198906,23347.0,10.05826660632368,5.0,3.0,1.0,0.75,2.0,8.0,2.1972245773362196,2.0,1.0,1
25.0,HR,2,2.0,1.0986122886681096,10661.0,9.274441297382706,2.0,4.0,1.0,1.3333333333333333,3.0,49.0,3.912023005428146,16.333333333333332,0.23076923076923078,2
32.0,Sales,3,8.0,2.1972245773362196,11823.0,9.377886643187983,2.0,3.0,4.0,0.3333333333333333,-1.0,76.0,4.343805421853684,8.444444444444445,0.3176470588235294,0
36.0,Sales,3,1.0,0.6931471805599453,4570.0,8.427487278331744,4.0,3.0,3.0,1.5,0.0,59.0,4.0943445622221,29.5,0.09836065573770492,2
46.0,Engineering,1,1.0,0.6931471805599453,22703.0,10.030296399399823,3.0,3.0,1.0,1.5,2.0,95.0,4.564348191467836,47.5,0.061855670103092786,2
41.0,Marketing,1,14.0,2.70805020110221,17240.0,9.75504554717585,1.0,3.0,3.0,0.2,0.0,49.0,3.912023005428146,3.2666666666666666,0.703125,0
59.0,Operations,1,22.0,3.1354942159291497,24706.0,10.11484188327536,1.0,4.0,4.0,0.17391304347826086,0.0,62.0,4.143134726391533,2.6956521739130435,1.0823529411764705,0
56.0,Marketing,1,12.0,2.5649493574615367,11579.0,9.357034751126987,3.0,3.0,3.0,0.23076923076923078,0.0,68.0,4.23410650459726,5.230769230769231,0.48148148148148145,0
53.0,Engineering,2,3.0,1.3862943611198906,5752.0,8.657476736863293,4.0,3.0,3.0,0.75,0.0,85.0,4.454347296253507,21.25,0.1348314606741573,2
50.0,Marketing,4,12.0,2.5649493574615367,20251.0,9.9160088330898,4.0,4.0,4.0,0.3076923076923077,0.0,79.0,4.382026634673881,6.076923076923077,0.5652173913043479,0
43.0,Finance,4,22.0,3.1354942159291497,6777.0,8.821437352166997,3.0,2.0,2.0,0.08695652173913043,0.0,73.0,4.304065093204169,3.1739130434782608,0.4791666666666667,0
30.0,Engineering,4,4.0,1.6094379124341003,24184.0,10.093487885257083,5.0,3.0,3.0,0.6,0.0,49.0,3.912023005428146,9.8,0.27777777777777773,0
25.0,Finance,1,23.0,3.1780538303479458,17700.0,9.781376414141157,3.0,1.0,3.0,0.041666666666666664,-2.0,81.0,4.406719247264253,3.375,0.22857142857142856,0
41.0,HR,3,12.0,2.5649493574615367,6770.0,8.820404065485645,4.0,5.0,4.0,0.38461538461538464,1.0,48.0,3.8918202981106265,3.6923076923076925,1.0655737704918031,0
54.0,Finance,1,17.0,2.8903717578961645,2362.0,7.767687277186908,2.0,1.0,3.0,0.05555555555555555,-2.0,17.0,2.8903717578961645,0.9444444444444444,0.5142857142857143,0
51.0,HR,3,10.0,2.3978952727983707,9330.0,9.141097469234023,5.0,3.0,5.0,0.2727272727272727,-2.0,6.0,1.9459101490553132,0.5454545454545454,1.9411764705882353,1
30.0,HR,4,14.0,2.70805020110221,21005.0,9.952563390182721,4.0,3.0,2.0,0.2,1.0,3.0,1.3862943611198906,0.2,2.5,1
39.0,Finance,1,21.0,3.091042453358316,20180.0,9.912496846693715,5.0,5.0,5.0,0.22727272727272727,0.0,89.0,4.499809670330265,4.045454545454546,0.9909909909909909,0
52.0,Engineering,3,8.0,2.1972245773362196,2113.0,7.656337166430183,3.0,2.0,3.0,0.2222222222222222,-1.0,68.0,4.23410650459726,7.555555555555555,0.23376623376623376,0
21.0,Operations,2,16.0,2.833213344056216,11971.0,9.390325868972589,3.0,2.0,3.0,0.11764705882352941,-1.0,59.0,4.0943445622221,3.4705882352941178,0.4473684210526316,0
25.0,Marketing,3,11.0,2.4849066497880004,22940.0,10.040680981712335,5.0,1.0,1.0,0.08333333333333333,0.0,54.0,4.007333185232471,4.5,0.18181818181818182,0
24.0,Marketing,1,6.0,1.9459101490553132,14608.0,9.589393056132515,2.0,2.0,3.0,0.2857142857142857,-1.0,15.0,2.772588722239781,2.142857142857143,0.6363636363636364,0
36.0,Operations,2,12.0,2.5649493574615367,2613.0,7.868636894184167,3.0,2.0,4.0,0.15384615384615385,-2.0,98.0,4.59511985013459,7.538461538461538,0.23423423423423423,0
44.0,HR,3,24.0,3.2188758248682006,10006.0,9.211040127090456,4.0,3.0,4.0,0.12,-1.0,89.0,4.499809670330265,3.56,0.6578947368421052,0
36.0,HR,3,24.0,3.2188758248682006,17915.0,9.793449447327191,4.0,3.0,1.0,0.12,2.0,81.0,4.406719247264253,3.24,0.7075471698113207,0
22.0,Engineering,3,9.0,2.302585092994046,10137.0,9.224046019032295,5.0,1.0,3.0,0.1,-2.0,28.0,3.367295829986474,2.8,0.2631578947368421,0
48.0,Sales,3,12.0,2.5649493574615367,6131.0,8.721276239991704,2.0,4.0,1.0,0.3076923076923077,3.0,22.0,3.1354942159291497,1.6923076923076923,1.4857142857142855,1
52.0,Finance,3,18.0,2.9444389791664403,19683.0,9.887561401985868,4.0,3.0,5.0,0.15789473684210525,-2.0,13.0,2.639057329615259,0.6842105263157895,1.78125,1
47.0,HR,2,10.0,2.3978952727983707,11823.0,9.377886643187983,4.0,3.0,4.0,0.2727272727272727,-1.0,78.0,4.3694478524670215,7.090909090909091,0.3707865168539326,0
40.0,Marketing,4,12.0,2.5649493574615367,4356.0,8.379539026117442,1.0,3.0,1.0,0.23076923076923078,2.0,49.0,3.912023005428146,3.769230769230769,0.6290322580645161,0
44.0,Engineering,2,20.0,3.044522437723423,605.0,6.406879986069314,3.0,5.0,3.0,0.23809523809523808,2.0,32.0,3.4965075614664802,1.5238095238095237,1.9811320754716981,1
55.0,Engineering,2,7.0,2.0794415416798357,1989.0,7.595889917718538,3.0,4.0,3.0,0.5,1.0,20.0,3.044522437723423,2.5,1.1428571428571428,1
57.0,Operations,4,10.0,2.3978952727983707,3236.0,8.082402253926244,4.0,5.0,3.0,0.45454545454545453,2.0,56.0,4.04305126783455,5.090909090909091,0.8208955223880597,0
32.0,HR,2,10.0,2.3978952727983707,4162.0,8.333991247194975,5.0,2.0,3.0,0.18181818181818182,-1.0,80.0,4.394449154672439,7.2727272727272725,0.24175824175824173,0
23.0,Engineering,3,0.0,0.0,14806.0,9.602855320908718,3.0,1.0,3.0,1.0,-2.0,57.0,4.060443010546419,57.0,0.017241379310344827,2
21.0,Engineering,1,16.0,2.833213344056216,14618.0,9.590077331511615,4.0,4.0,3.0,0.23529411764705882,1.0,13.0,2.639057329615259,0.7647058823529411,2.2666666666666666,1
30.0,Marketing,3,19.0,2.995732273553991,5949.0,8.691146498539675,4.0,3.0,4.0,0.15,-1.0,19.0,2.995732273553991,0.95,1.5384615384615385,1
49.0,Marketing,2,5.0,1.791759469228055,19945.0,9.900783900961812,2.0,2.0,3.0,0.3333333333333333,-1.0,29.0,3.4011973816621555,4.833333333333333,0.34285714285714286,0
33.0,HR,3,23.0,3.1780538303479458,18503.0,9.825742203911275,5.0,3.0,3.0,0.125,0.0,18.0,2.9444389791664403,0.75,1.7142857142857142,1
32.0,HR,4,21.0,3.091042453358316,15974.0,9.678780279245736,2.0,4.0,4.0,0.18181818181818182,0.0,52.0,3.970291913552122,2.3636363636363638,1.1891891891891893,0
51.0,Sales,1,24.0,3.2188758248682006,18026.0,9.799625913002037,3.0,3.0,3.0,0.12,0.0,55.0,4.02535169073515,2.2,0.9375,0
22.0,Operations,1,14.0,2.70805020110221,5860.0,8.676075516476429,4.0,3.0,3.0,0.2,0.0,76.0,4.343805421853684,5.066666666666666,0.4945054945054945,0
55.0,Marketing,4,8.0,2.1972245773362196,15751.0,9.664722620318962,3.0,1.0,3.0,0.1111111111111111,-2.0,81.0,4.406719247264253,9.0,0.1,0
43.0,Finance,4,13.0,2.639057329615259,18910.0,9.847499042327273,3.0,2.0,4.0,0.14285714285714285,-2.0,22.0,3.1354942159291497,1.5714285714285714,0.7777777777777779,0
46.0,HR,2,16.0,2.833213344056216,14283.0,9.566895308714338,4.0,3.0,3.0,0.17647058823529413,0.0,32.0,3.4965075614664802,1.8823529411764706,1.0408163265306123,0
41.0,Engineering,2,17.0,2.8903717578961645,20890.0,9.947073723199049,2.0,5.0,5.0,0.2777777777777778,0.0,17.0,2.8903717578961645,0.9444444444444444,2.5714285714285716,1
49.0,Engineering,3,4.0,1.6094379124341003,22964.0,10.041726596759894,3.0,3.0,3.0,0.6,0.0,72.0,4.290459441148391,14.4,0.19480519480519481,2
46.0,Sales,2,19.0,2.995732273553991,15627.0,9.656819456174961,2.0,4.0,3.0,0.2,1.0,49.0,3.912023005428146,2.45,1.1594202898550725,0
30.0,Marketing,4,19.0,2.995732273553991,13055.0,9.477003077203888,3.0,2.0,2.0,0.1,0.0,31.0,3.4657359027997265,1.55,0.7843137254901962,0
46.0,HR,1,8.0,2.1972245773362196,7535.0,8.927446816256198,2.0,3.0,2.0,0.3333333333333333,1.0,49.0,3.912023005428146,5.444444444444445,0.46551724137931033,0
54.0,Engineering,3,10.0,2.3978952727983707,17497.0,9.76984186766621,3.0,2.0,4.0,0.18181818181818182,-2.0,53.0,3.9889840465642745,4.818181818181818,0.34375,0
27.0,HR,2,23.0,3.1780538303479458,21773.0,9.988471876441125,3.0,3.0,4.0,0.125,-1.0,16.0,2.833213344056216,0.6666666666666666,1.8000000000000003,1
24.0,Finance,3,21.0,3.091042453358316,2331.0,7.754481547470383,1.0,3.0,5.0,0.13636363636363635,-2.0,18.0,2.9444389791664403,0.8181818181818182,1.65,1
56.0,HR,3,5.0,1.791759469228055,14587.0,9.58795455192857,2.0,2.0,1.0,0.3333333333333333,1.0,98.0,4.59511985013459,16.333333333333332,0.11538461538461539,2
41.0,Marketing,4,14.0,2.70805020110221,11995.0,9.392328539868899,3.0,2.0,3.0,0.13333333333333333,-1.0,83.0,4.430816798843313,5.533333333333333,0.30612244897959184,0
30.0,Engineering,1,13.0,2.639057329615259,3640.0,8.200013648175434,4.0,4.0,5.0,0.2857142857142857,-1.0,67.0,4.219507705176107,4.785714285714286,0.691358024691358,0
57.0,Finance,1,4.0,1.6094379124341003,8176.0,9.009080614161977,3.0,5.0,3.0,1.0,2.0,73.0,4.304065093204169,14.6,0.32051282051282054,2
29.0,Sales,2,5.0,1.791759469228055,16196.0,9.692581318886397,3.0,1.0,2.0,0.16666666666666666,-1.0,73.0,4.304065093204169,12.166666666666666,0.0759493670886076,0
44.0,Operations,3,5.0,1.791759469228055,12735.0,9.452187908084165,1.0,3.0,4.0,0.5,-1.0,87.0,4.477336814478207,14.5,0.1935483870967742,2
55.0,Engineering,1,21.0,3.091042453358316,1441.0,7.273786317844895,3.0,3.0,5.0,0.13636363636363635,-2.0,84.0,4.442651256490317,3.8181818181818183,0.6226415094339622,0
55.0,Marketing,3,17.0,2.8903717578961645,19581.0,9.882366055914016,3.0,3.0,1.0,0.16666666666666666,2.0,10.0,2.3978952727983707,0.5555555555555556,1.9285714285714286,1
56.0,Finance,4,13.0,2.639057329615259,9581.0,9.167641617443067,1.0,3.0,4.0,0.21428571428571427,-1.0,90.0,4.51085950651685,6.428571428571429,0.40384615384615385,0
38.0,Finance,3,9.0,2.302585092994046,20725.0,9.939144229744162,3.0,3.0,3.0,0.3,0.0,15.0,2.772588722239781,1.5,1.2,1
59.0,Operations,1,13.0,2.639057329615259,2338.0,7.757478766584179,5.0,3.0,3.0,0.21428571428571427,0.0,89.0,4.499809670330265,6.357142857142857,0.4077669902912622,0
52.0,Marketing,4,12.0,2.5649493574615367,4570.0,8.427487278331744,3.0,2.0,5.0,0.15384615384615385,-3.0,60.0,4.110873864173311,4.615384615384615,0.35616438356164387,0
44.0,Sales,3,2.0,1.0986122886681096,10346.0,9.24445190160495,3.0,4.0,5.0,1.3333333333333333,-1.0,93.0,4.543294782270004,31.0,0.125,2
43.0,Marketing,3,5.0,1.791759469228055,4983.0,8.51398806046729,5.0,2.0,2.0,0.3333333333333333,0.0,49.0,3.912023005428146,8.166666666666666,0.2181818181818182,0
52.0,Sales,4,7.0,2.0794415416798357,11823.0,9.377886643187983,4.0,3.0,2.0,0.375,1.0,6.0,1.9459101490553132,0.75,1.7142857142857142,1
57.0,Marketing,2,11.0,2.4849066497880004,7416.0,8.911529941736559,3.0,3.0,1.0,0.25,2.0,15.0,2.772588722239781,1.25,1.3333333333333333,1
33.0,HR,2,12.0,2.5649493574615367,11823.0,9.377886643187983,4.0,5.0,3.0,0.38461538461538464,2.0,15.0,2.772588722239781,1.1538461538461537,2.3214285714285716,1
43.0,Finance,1,11.0,2.4849066497880004,4086.0,8.315566483564277,3.0,4.0,3.0,0.3333333333333333,1.0,39.0,3.6888794541139363,3.25,0.9411764705882353,0
55.0,Operations,4,16.0,2.833213344056216,9490.0,9.158099260130491,3.0,3.0,3.0,0.17647058823529413,0.0,34.0,3.5553480614894135,2.0,1.0,0
50.0,Marketing,4,15.0,2.772588722239781,5728.0,8.653296274408579,5.0,4.0,1.0,0.25,3.0,20.0,3.044522437723423,1.25,1.7777777777777777,1
37.0,Engineering,1,10.0,2.3978952727983707,6981.0,8.851090687664982,3.0,3.0,4.0,0.2727272727272727,-1.0,49.0,3.912023005428146,4.454545454545454,0.55,0
40.0,Finance,2,12.0,2.5649493574615367,7193.0,8.881002624255569,1.0,4.0,2.0,0.3076923076923077,2.0,42.0,3.7612001156935624,3.230769230769231,0.9454545454545454,0
45.0,Engineering,1,17.0,2.8903717578961645,12961.0,9.469777278987662,3.0,3.0,3.0,0.16666666666666666,0.0,99.0,4.605170185988092,5.5,0.46153846153846156,0
42.0,Finance,4,10.0,2.3978952727983707,15192.0,9.628590074443766,3.0,5.0,4.0,0.45454545454545453,1.0,16.0,2.833213344056216,1.4545454545454546,2.037037037037037,1
33.0,Engineering,1,11.0,2.4849066497880004,9943.0,9.204724633190548,1.0,5.0,4.0,0.4166666666666667,1.0,31.0,3.4657359027997265,2.5833333333333335,1.3953488372093024,0
39.0,HR,4,12.0,2.5649493574615367,10243.0,9.234447447319416,3.0,3.0,2.0,0.23076923076923078,1.0,40.0,3.713572066704308,3.076923076923077,0.7358490566037736,0
56.0,Marketing,4,8.0,2.1972245773362196,10772.0,9.284798282894192,3.0,2.0,1.0,0.2222222222222222,1.0,5.0,1.791759469228055,0.5555555555555556,1.2857142857142856,1
32.0,HR,1,15.0,2.772588722239781,13292.0,9.4949928598676,4.0,2.0,4.0,0.125,-2.0,87.0,4.477336814478207,5.4375,0.3106796116504854,0
39.0,Operations,2,12.0,2.5649493574615367,21342.0,9.968479096043568,2.0,4.0,3.0,0.3076923076923077,1.0,26.0,3.295836866004329,2.0,1.3333333333333333,0
32.0,Engineering,3,2.0,1.0986122886681096,23766.0,10.076053342881366,4.0,2.0,4.0,0.6666666666666666,-2.0,19.0,2.995732273553991,6.333333333333333,0.27272727272727276,0
29.0,Sales,1,15.0,2.772588722239781,11426.0,9.343734255146714,3.0,4.0,3.0,0.25,1.0,24.0,3.2188758248682006,1.5,1.6,1
27.0,HR,3,12.0,2.5649493574615367,7169.0,8.877660933593667,1.0,3.0,3.0,0.23076923076923078,0.0,65.0,4.189654742026425,5.0,0.5,0
48.0,Engineering,1,24.0,3.2188758248682006,24291.0,10.097902357017466,5.0,3.0,3.0,0.12,0.0,8.0,2.1972245773362196,0.32,2.2727272727272725,1
34.0,Engineering,3,11.0,2.4849066497880004,7969.0,8.98343977178426,3.0,5.0,4.0,0.4166666666666667,1.0,91.0,4.5217885770490405,7.583333333333333,0.5825242718446603,0
51.0,HR,2,10.0,2.3978952727983707,11838.0,9.379154445411636,2.0,3.0,5.0,0.2727272727272727,-2.0,52.0,3.970291913552122,4.7272727272727275,0.5238095238095238,0
39.0,Marketing,2,4.0,1.6094379124341003,10365.0,9.246286498749653,3.0,3.0,1.0,0.6,2.0,60.0,4.110873864173311,12.0,0.23076923076923078,2
36.0,Engineering,1,24.0,3.2188758248682006,22903.0,10.039066846777951,4.0,3.0,3.0,0.12,0.0,37.0,3.6375861597263857,1.48,1.2096774193548387,0
55.0,HR,3,18.0,2.9444389791664403,22663.0,10.028533041510352,2.0,4.0,3.0,0.21052631578947367,1.0,83.0,4.430816798843313,4.368421052631579,0.7450980392156863,0
32.0,Marketing,4,22.0,3.1354942159291497,10471.0,9.256460307589736,2.0,2.0,4.0,0.08695652173913043,-2.0,69.0,4.248495242049359,3.0,0.5,0
45.0,Finance,4,22.0,3.1354942159291497,17996.0,9.797960356321203,2.0,5.0,3.0,0.21739130434782608,2.0,49.0,3.912023005428146,2.130434782608696,1.597222222222222,1
41.0,Sales,4,5.0,1.791759469228055,3262.0,8.09040229659332,4.0,4.0,5.0,0.6666666666666666,-1.0,54.0,4.007333185232471,9.0,0.4,0
56.0,Engineering,2,21.0,3.091042453358316,14151.0,9.557611235839621,3.0,3.0,3.0,0.13636363636363635,0.0,0.0,0.0,0.0,3.0,1
43.0,Operations,1,17.0,2.8903717578961645,19622.0,9.884457626629322,3.0,4.0,5.0,0.2222222222222222,-1.0,69.0,4.248495242049359,3.8333333333333335,0.8275862068965516,0
59.0,Marketing,2,3.0,1.3862943611198906,19881.0,9.897570078772091,3.0,3.0,2.0,0.75,1.0,97.0,4.584967478670572,24.25,0.1188118811881188,2
59.0,Engineering,2,11.0,2.4849066497880004,5596.0,8.62998601889136,5.0,5.0,2.0,0.4166666666666667,3.0,46.0,3.8501476017100584,3.8333333333333335,1.0344827586206895,0
34.0,Marketing,1,18.0,2.9444389791664403,11823.0,9.377886643187983,3.0,1.0,3.0,0.05263157894736842,-2.0,78.0,4.3694478524670215,4.105263157894737,0.1958762886597938,0
51.0,Finance,4,1.0,0.6931471805599453,15045.0,9.618867454120167,5.0,2.0,2.0,1.0,0.0,25.0,3.258096538021482,12.5,0.14814814814814814,2
25.0,HR,3,16.0,2.833213344056216,6030.0,8.704668113450987,3.0,3.0,3.0,0.17647058823529413,0.0,13.0,2.639057329615259,0.7647058823529411,1.7,1
43.0,Finance,3,10.0,2.3978952727983707,426.0,6.056784013228625,4.0,3.0,5.0,0.2727272727272727,-2.0,70.0,4.2626798770413155,6.363636363636363,0.40740740740740744,0
49.0,Finance,4,20.0,3.044522437723423,5902.0,8.683215975240689,3.0,4.0,3.0,0.19047619047619047,1.0,45.0,3.828641396489095,2.142857142857143,1.2727272727272727,0
31.0,Engineering,1,12.0,2.5649493574615367,17875.0,9.791214310053341,4.0,3.0,4.0,0.23076923076923078,-1.0,30.0,3.4339872044851463,2.3076923076923075,0.9069767441860466,0
32.0,Operations,1,1.0,0.6931471805599453,12881.0,9.463586267106836,1.0,1.0,4.0,0.5,-3.0,58.0,4.07753744390572,29.0,0.03333333333333333,2
29.0,Finance,4,22.0,3.1354942159291497,16297.0,9.698797679880165,1.0,3.0,2.0,0.13043478260869565,1.0,94.0,4.553876891600541,4.086956521739131,0.5897435897435896,0
30.0,HR,2,7.0,2.0794415416798357,18050.0,9.800956363888462,4.0,2.0,3.0,0.25,-1.0,28.0,3.367295829986474,3.5,0.4444444444444444,0
37.0,Finance,4,12.0,2.5649493574615367,11823.0,9.377886643187983,2.0,2.0,3.0,0.15384615384615385,-1.0,95.0,4.564348191467836,7.3076923076923075,0.24074074074074078,0
58.0,Operations,3,9.0,2.302585092994046,23137.0,10.049231566588833,2.0,3.0,3.0,0.3,0.0,16.0,2.833213344056216,1.6,1.1538461538461537,1
27.0,Marketing,3,7.0,2.0794415416798357,11823.0,9.377886643187983,1.0,2.0,3.0,0.25,-1.0,13.0,2.639057329615259,1.625,0.7619047619047619,0
33.0,Marketing,4,3.0,1.3862943611198906,6971.0,8.849657406639912,1.0,2.0,4.0,0.5,-2.0,35.0,3.58351893845611,8.75,0.20512820512820512,0
29.0,Sales,1,14.0,2.70805020110221,11823.0,9.377886643187983,4.0,2.0,3.0,0.13333333333333333,-1.0,57.0,4.060443010546419,3.8,0.4166666666666667,0
22.0,Marketing,1,10.0,2.3978952727983707,21223.0,9.962887895817575,3.0,5.0,5.0,0.45454545454545453,0.0,62.0,4.143134726391533,5.636363636363637,0.7534246575342466,0
